City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
Bangalore,15-08-2020,323,379.2,35,7.58,42.1,104.3,329.2,Poor
Bangalore,16-08-2020,120,395.1,103.4,9.12,72.3,16.3,420.7,Severe
Bangalore,17-08-2020,56.6,494.1,15,4.84,72.4,4.8,391.7,Poor
Bangalore,18-08-2020,345.8,552.6,55.3,1.27,65.3,45.6,286.5,Good
Bangalore,19-08-2020,26.8,406.6,76.7,1.81,17.5,183.8,387.4,Satisfactory
Bangalore,20-08-2020,454.3,256.4,55.7,8.14,39.5,67.5,251.6,Good
Bangalore,21-08-2020,214.5,80,16.3,5.54,53.1,189.2,403.5,Good
Bangalore,22-08-2020,432.9,592.5,16.2,2.38,93.8,22,398.5,Poor
Bangalore,23-08-2020,360.6,415.3,126.2,6.86,38.4,105.2,166.6,Moderate
Bangalore,24-08-2020,231.9,5.6,79.4,9.92,87.4,150.4,133.3,Poor
Bangalore,25-08-2020,123,49.4,38.4,2.27,9.2,176.5,308.2,Very Poor
Bangalore,26-08-2020,184.2,200.9,99.4,6.07,82.2,48.4,457.7,Poor
Bangalore,27-08-2020,190.3,3.2,140.9,7.22,16.7,76.6,280.2,Satisfactory
Bangalore,28-08-2020,79.4,344,45.4,1.96,75.2,170.9,187.2,Poor
Bangalore,29-08-2020,166.8,231.3,0.7,3.55,26.3,92.5,472.7,Satisfactory
Bangalore,30-08-2020,483.8,433.4,121.5,6.77,0.8,148.4,193.3,Satisfactory
Bangalore,31-08-2020,50.5,423.2,67.9,8.46,6.7,69.9,387.2,Satisfactory
Bangalore,01-09-2020,397.8,459.6,37.9,6.39,8.9,18.6,175.1,Moderate
Bangalore,02-09-2020,323.6,358,10.5,8.46,41.8,59.5,335.3,Very Poor
Bangalore,03-09-2020,31.7,588.3,56.6,9.25,42.2,153,380.4,Satisfactory
Bangalore,04-09-2020,144.4,24.3,144.6,0.76,80.9,176.9,152.9,Poor
Bangalore,05-09-2020,305.6,76.7,6.3,1.42,78.2,133.4,356,Very Poor
Bangalore,06-09-2020,487,65.9,107.5,0.39,27.2,1.6,489.1,Severe
Bangalore,07-09-2020,473.8,508.9,128,1.03,51.4,18.3,368.6,Moderate
Bangalore,08-09-2020,23,150.3,14.6,0.1,76.7,196.8,219.6,Satisfactory
Bangalore,09-09-2020,215.3,110.1,16.2,0.83,28.1,140.3,142.7,Satisfactory
Bangalore,10-09-2020,431.4,522.6,112.8,1.5,54.5,98.9,40.5,Poor
Bangalore,11-09-2020,336,331.5,61.8,9.11,66.9,14,230.5,Poor
Bangalore,12-09-2020,436.8,533.4,69.1,4.03,81.3,82.3,20,Poor
Bangalore,13-09-2020,470.1,172.5,119.2,8.73,77.1,72.4,12,Moderate
Bangalore,14-09-2020,437.7,499,39.4,5.47,97.2,195,285.8,Moderate
Bangalore,15-09-2020,155.7,346.7,136.1,7.52,99.5,169.8,76.5,Moderate
Bangalore,16-09-2020,252.4,370,71.4,9.5,81.1,59.2,363.3,Moderate
Bangalore,17-09-2020,411.7,127.8,28.1,5.3,69.1,186.5,222.3,Satisfactory
Bangalore,18-09-2020,232.2,191.3,43.3,2.86,60.8,134.3,366.1,Severe
Bangalore,19-09-2020,389.5,157.3,69.3,9.14,16,163.9,490.9,Very Poor
Bangalore,20-09-2020,307,447.7,142,5.64,8.3,2.4,57,Very Poor
Bangalore,21-09-2020,194.1,578.4,140.1,0.12,91.1,47.7,483.7,Very Poor
Bangalore,22-09-2020,431.2,380.8,10.1,1.5,78.6,191.5,458.1,Severe
Bangalore,23-09-2020,133.5,484.7,38.3,9.14,88.8,15.2,255.4,Good
Bangalore,24-09-2020,288.4,397.7,103.8,5.65,95.9,13.1,330.2,Moderate
Bangalore,25-09-2020,197,134,106.3,2.17,71.9,160.9,343.2,Moderate
Bangalore,26-09-2020,52.5,130,64.8,9.51,66.5,11.1,69.1,Moderate
Bangalore,27-09-2020,216.8,593.8,105.3,9.16,25.4,49.2,453.6,Satisfactory
Bangalore,28-09-2020,58.4,195.4,15.1,6.53,56.9,99,421.1,Poor
Bangalore,29-09-2020,314.5,127.9,69.2,3.78,15.4,1,311.2,Good
Bangalore,30-09-2020,408.1,489,41.8,0.85,16.4,7.7,7.1,Severe
Bangalore,01-10-2020,274.3,217,147,0.68,31.7,133.9,472.3,Poor
Bangalore,02-10-2020,273.2,313.9,25.4,8.16,43.1,9.5,313.3,Good
Bangalore,03-10-2020,8.9,387.6,36.6,8.91,18.8,190.7,164.4,Good
Bangalore,04-10-2020,459.4,150.6,44.3,3.47,54.3,81.1,37.1,Poor
Bangalore,05-10-2020,53.7,260,104.8,1.05,29.8,160.2,19.3,Severe
Bangalore,06-10-2020,90.4,34.2,52.5,7.26,48.3,181.6,196.2,Moderate
Bangalore,07-10-2020,499.9,196.7,114.7,1.68,72.2,70.4,6.3,Severe
Bangalore,08-10-2020,298.8,594.6,40.3,5.47,66.4,25.3,100.7,Very Poor
Bangalore,09-10-2020,376.6,34.7,84.2,3.35,56.6,108.1,481.9,Moderate
Bangalore,10-10-2020,23.3,241.2,12.5,4.5,10.7,159,458.6,Moderate
Bangalore,11-10-2020,462.2,582,68.2,6.15,29.8,94.1,91.9,Poor
Bangalore,12-10-2020,281.5,364.6,126.8,1.88,0.7,86.5,313.7,Poor
Bangalore,13-10-2020,208,313.8,106.5,3.89,3.3,117.7,340.6,Very Poor
Bangalore,14-10-2020,267.1,90.6,68.5,6.73,21.8,69,199.6,Very Poor
Bangalore,15-10-2020,176.3,583.3,128.8,2.57,91.6,152.5,296.6,Satisfactory
Bangalore,16-10-2020,305.7,357,84.6,2.87,73.7,149.2,331.1,Severe
Bangalore,17-10-2020,126.2,5.5,32.8,8.69,45.7,192.2,125.1,Moderate
Bangalore,18-10-2020,426.6,441.8,108.9,9.99,19.1,17,399.5,Moderate
Bangalore,19-10-2020,387.9,275.6,134.6,2.78,61.7,161.2,370.5,Very Poor
Bangalore,20-10-2020,452,44.5,129.3,3.27,15.3,12.6,312.9,Good
Bangalore,21-10-2020,416.1,598.8,21.8,9.86,50.7,146.2,399.5,Severe
Bangalore,22-10-2020,267.1,269.8,110.4,4.05,66.7,101.7,464.5,Satisfactory
Bangalore,23-10-2020,57.9,503.5,75,4.01,75.4,72.2,161.2,Satisfactory
Bangalore,24-10-2020,490.5,132.9,55.7,7.83,99.9,165.5,119.4,Moderate
Bangalore,25-10-2020,277.1,467.4,84.7,5.88,78.4,177.2,374.5,Satisfactory
Bangalore,26-10-2020,19.1,9.7,42.1,9.02,16.7,78,174.2,Satisfactory
Bangalore,27-10-2020,205,372.6,3.3,0.26,97,55.5,484,Satisfactory
Bangalore,28-10-2020,371.2,242.1,91.9,0.55,21.6,64.2,37.4,Satisfactory
Bangalore,29-10-2020,190.7,256.1,113.8,2.58,4.9,138.6,189.6,Poor
Bangalore,30-10-2020,294.7,221,56.5,2.66,38.7,21.9,114.5,Moderate
Bangalore,31-10-2020,193.8,505.3,149.5,3.68,14.8,41.9,461.3,Moderate
Bangalore,01-11-2020,151.2,214.9,48.1,0.16,7.2,172.8,472.4,Poor
Bangalore,02-11-2020,19.1,211.6,59,7.16,87.8,140.7,402.7,Satisfactory
Bangalore,03-11-2020,167,406,74,1.3,28.2,57.8,262.4,Moderate
Bangalore,04-11-2020,331.7,560.1,126.1,9.15,58.9,34.2,322,Satisfactory
Bangalore,05-11-2020,189.6,566.6,63.3,1.73,85.1,195.6,342.1,Poor
Bangalore,06-11-2020,22.7,376,25,1.16,10.1,3.6,283.8,Severe
Bangalore,07-11-2020,107.4,118.5,57.8,1.82,51.8,34,238.3,Good
Bangalore,08-11-2020,95.7,190.1,129.6,8.23,55.9,53.7,218.8,Moderate
Bangalore,09-11-2020,245.7,175,7.1,8.63,84.4,144.4,431.2,Poor
Bangalore,10-11-2020,137.4,590.6,126,8.02,71.4,188.1,70,Good
Bangalore,11-11-2020,466.6,111.8,19.9,1.87,52.8,125.7,268,Moderate
Bangalore,12-11-2020,391.6,80.4,110.9,1.75,7.5,74,454.2,Severe
Bangalore,13-11-2020,357.8,467.2,96.4,7.98,21.7,100.5,226.2,Good
Bangalore,14-11-2020,155.5,99.7,10.3,2.73,51.9,99.4,334.4,Very Poor
Bangalore,15-11-2020,386.1,360,144.9,7.67,83.5,169.5,448.8,Satisfactory
Bangalore,16-11-2020,483.8,56.6,109.3,5.69,96.3,188.1,324.4,Satisfactory
Bangalore,17-11-2020,152.6,126.4,49.6,2.61,20.4,165,229.3,Poor
Bangalore,18-11-2020,135.1,366.2,125.5,7.3,33.1,135.1,234.2,Severe
Bangalore,19-11-2020,88.1,194.2,70.5,4.35,55.3,99.8,98.2,Satisfactory
Bangalore,20-11-2020,12.2,255.7,49.5,5.62,62.4,178.4,210.1,Satisfactory
Bangalore,21-11-2020,483.6,148.9,3.9,7.22,95.1,160.5,498.6,Severe
Bangalore,22-11-2020,204.3,3.7,120,2.34,28.3,197.3,466.1,Moderate
Bangalore,23-11-2020,333.6,74.6,109.4,7.63,21.9,85.1,432,Satisfactory
Bangalore,24-11-2020,36,295.1,66.9,6.34,18.3,33.3,130.2,Very Poor
Bangalore,25-11-2020,433.7,26.6,24,4.61,0.1,196.5,360.4,Good
Bangalore,26-11-2020,141.2,554.2,52.7,6.79,97,146.2,362.9,Severe
Bangalore,27-11-2020,369.9,569.1,13.2,5.07,59.5,18.3,350.1,Poor
Bangalore,28-11-2020,446.2,49.2,2.2,1.03,12.9,33.7,123.6,Satisfactory
Bangalore,29-11-2020,63.4,351.2,50.3,9.56,25.8,162.4,181.2,Good
Bangalore,30-11-2020,39.3,27.3,124,7.24,49.4,30.8,348.1,Moderate
Bangalore,01-12-2020,263.7,204.2,97,2.66,13.1,190.8,113.9,Satisfactory
Bangalore,02-12-2020,61.6,378.6,115.2,9.09,46.6,68.5,209,Severe
Bangalore,03-12-2020,262.8,207.1,92.7,5.71,72.5,28.4,287,Moderate
Bangalore,04-12-2020,282.4,290.4,36.4,3.49,92.8,107.4,184.6,Poor
Bangalore,05-12-2020,130.3,162.9,90.8,0.35,16.5,43,408.7,Severe
Bangalore,06-12-2020,209.4,571,122.8,3.16,75.4,67.2,297.2,Good
Bangalore,07-12-2020,475.6,217.7,53.8,7.47,67.4,198.5,483.3,Severe
Bangalore,08-12-2020,88.3,264.9,112.1,2.8,42.6,74.3,105.6,Satisfactory
Bangalore,09-12-2020,247.3,78,146.9,4.84,23.7,178.1,376.6,Satisfactory
Bangalore,10-12-2020,363.7,274.5,134.3,8.96,67.2,15,94.7,Severe
Bangalore,11-12-2020,73.3,368.4,90.9,4.63,24.5,132.3,240.9,Poor
Bangalore,12-12-2020,133.2,311.5,139.6,3.25,5.5,90.6,409.4,Good
Bangalore,13-12-2020,422.4,530.5,116.2,8.93,60.9,52.1,246.6,Very Poor
Bangalore,14-12-2020,421.3,49.9,41.4,3.64,65,5.1,231.7,Moderate
Bangalore,15-12-2020,24.4,59.5,115.7,6.02,46.8,57.3,285.9,Very Poor
Bangalore,16-12-2020,314.4,485.1,121.9,3.69,85.8,158,377.1,Good
Bangalore,17-12-2020,372,273.7,125.9,6.13,11.4,89.7,210.3,Severe
Bangalore,18-12-2020,196,232.9,104.3,4.12,87.6,100.2,412.5,Severe
Bangalore,19-12-2020,365.9,412.4,141.3,5.03,99.5,83.9,467.3,Poor
Bangalore,20-12-2020,214.7,178.7,24.7,8.39,65.1,104.1,129.4,Moderate
Bangalore,21-12-2020,440.1,137.4,112.3,2.17,17,88.3,421.2,Poor
Bangalore,22-12-2020,423.8,295.6,43.4,9.39,89.8,108.3,119.5,Very Poor
Bangalore,23-12-2020,492,465.6,3.8,0.48,13.1,0.8,317.4,Satisfactory
Bangalore,24-12-2020,224,548.2,122.9,4.26,86.4,187.1,191.5,Very Poor
Bangalore,25-12-2020,144,308.1,49.4,0.76,7.6,163.4,349.8,Good
Bangalore,26-12-2020,188.4,69.1,3,4.09,93,95.4,174,Poor
Bangalore,27-12-2020,180.7,462.2,30.2,8.72,0.5,90.2,211.5,Severe
Bangalore,28-12-2020,207,354.6,34.1,1.4,45.2,21.1,58.5,Severe
Bangalore,29-12-2020,212.3,308,104.3,1.66,7.8,53.6,15,Good
Bangalore,30-12-2020,57.1,553,11.6,5.8,33.2,177.4,461.5,Severe
Bangalore,31-12-2020,75,162.8,111.2,3.67,62.6,55.3,197.6,Very Poor
Bangalore,01-01-2021,348,245.8,141.3,8.44,2.8,73,30,Severe
Bangalore,02-01-2021,346.2,548.9,125.9,8.62,72.8,73.7,34.5,Very Poor
Bangalore,03-01-2021,30,414.8,36.3,7.23,83,123.1,105.5,Good
Bangalore,04-01-2021,424.1,222.4,100.8,4.32,11.6,29.5,297.4,Moderate
Bangalore,05-01-2021,399.7,182.5,106.5,1.14,3.5,99.6,183.1,Poor
Bangalore,06-01-2021,17.4,572.2,72.4,2.83,88.2,134.6,108.5,Poor
Bangalore,07-01-2021,259.1,482.4,67.1,9.7,35.4,143.9,178.4,Satisfactory
Bangalore,08-01-2021,434.8,57.2,106.9,9.83,1.9,177.5,53,Satisfactory
Bangalore,09-01-2021,22.6,140.8,75.3,8.61,22.7,26.1,492.7,Good
Bangalore,10-01-2021,498.5,199.5,89.7,3.88,46,195.7,134.3,Moderate
Bangalore,11-01-2021,297.8,109.8,8.2,0.84,16.1,160.9,143.9,Moderate
Bangalore,12-01-2021,68.5,541.9,120.7,6.53,42.7,161.4,107,Good
Bangalore,13-01-2021,396.3,434.3,102.5,5.28,48.4,96.6,48.4,Severe
Bangalore,14-01-2021,141.1,47.6,14.5,6.61,82.3,97.2,213.8,Severe
Bangalore,15-01-2021,472.7,155.1,141.8,0.75,49.7,10,73.5,Moderate
Bangalore,16-01-2021,0.6,565,139.6,5.31,14.7,71.3,224.5,Very Poor
Bangalore,17-01-2021,268.1,54.3,145.8,0.98,77.2,98.2,268.3,Good
Bangalore,18-01-2021,479.6,482.6,85.8,8.55,2.1,133.8,202.2,Satisfactory
Bangalore,19-01-2021,355.1,317.4,57.4,7.67,46.5,84.1,48.7,Good
Bangalore,20-01-2021,344.2,385.4,136,1.17,99.9,131.8,450.3,Poor
Bangalore,21-01-2021,140.5,164.4,65.1,8.12,48.8,110.8,271.8,Severe
Bangalore,22-01-2021,412.6,418.1,143.9,2.74,61.7,51.8,265.6,Good
Bangalore,23-01-2021,41.2,266.8,131.2,6.39,83.6,69.4,0.4,Satisfactory
Bangalore,24-01-2021,87.5,100.8,85.5,2.48,80,36.5,469.6,Good
Bangalore,25-01-2021,444.4,203.4,74.3,6.45,48.7,35.7,45,Good
Bangalore,26-01-2021,343.2,384.9,132.5,8.79,44.6,177.9,416.6,Poor
Bangalore,27-01-2021,9.4,555.7,133.7,6.43,57.5,187.9,392.2,Very Poor
Bangalore,28-01-2021,220.7,542.5,99.6,2.78,11,186.7,73.9,Severe
Bangalore,29-01-2021,13,301.2,65,8.35,13.6,8.2,172.9,Poor
Bangalore,30-01-2021,369.5,390.2,91.1,1.48,83.8,146.8,7.9,Satisfactory
Bangalore,31-01-2021,274.6,55.3,46.3,0.86,15.1,26.9,241.4,Moderate
Bangalore,01-02-2021,462.9,530.5,72,3.92,55.3,20,361.8,Satisfactory
Bangalore,02-02-2021,180.8,353.9,31.1,9.93,69.3,20.7,413.8,Moderate
Bangalore,03-02-2021,14.5,489.8,69.8,6.54,24.5,124.6,107.8,Severe
Bangalore,04-02-2021,180.6,548.9,55.6,8.48,76.2,10.5,104.8,Severe
Bangalore,05-02-2021,249.4,307.8,109.4,4.93,41.4,65.9,217.8,Moderate
Bangalore,06-02-2021,326.8,350.1,47.5,3.43,66.4,169.1,52.7,Poor
Bangalore,07-02-2021,349.7,192.2,13.8,5.01,87.6,121.8,301.3,Very Poor
Bangalore,08-02-2021,274.6,417.5,10.9,8.21,97,197.3,240.7,Moderate
Bangalore,09-02-2021,446.3,285.1,101.2,6.47,25.5,81.6,428.5,Good
Bangalore,10-02-2021,47.5,20.8,39.8,2.57,10.8,2,288.7,Satisfactory
Bangalore,11-02-2021,4.1,549.9,22.6,8.06,78.9,106.8,348.4,Severe
Bangalore,12-02-2021,372.5,378.2,108,0.35,4.3,17.9,278.8,Moderate
Bangalore,13-02-2021,382.6,451.3,84.8,9.1,98.5,61.2,241.9,Good
Bangalore,14-02-2021,50.3,74.1,30.4,4.18,17.4,74.2,254.2,Poor
Bangalore,15-02-2021,278.4,485.5,37.3,0.56,34.7,193.9,19.5,Severe
Bangalore,16-02-2021,282.7,208.5,116.4,1.2,52.1,46.9,100.8,Good
Bangalore,17-02-2021,272.8,56.5,58.7,6.41,57.2,177.1,34,Severe
Bangalore,18-02-2021,129.8,80.5,43.2,7.18,63.4,89.5,481.2,Severe
Bangalore,19-02-2021,301.5,96.7,137.5,2.93,67.7,36,297.6,Moderate
Bangalore,20-02-2021,107.8,372.5,126.3,5.73,19.5,101.5,230.8,Good
Bangalore,21-02-2021,428.5,86.3,6.2,7.77,12,157.4,409.5,Good
Bangalore,22-02-2021,388.8,19.2,85.9,1.43,72,109.8,338,Good
Bangalore,23-02-2021,119.2,522.2,147.9,9.04,51.8,99.3,305.7,Good
Bangalore,24-02-2021,17.4,327.2,104.5,0.13,81.5,22.6,291.6,Poor
Bangalore,25-02-2021,123.4,237.5,21.8,5.41,40.3,163.4,255.8,Moderate
Bangalore,26-02-2021,468.8,38.3,141.1,6.78,45.9,191,367.4,Good
Bangalore,27-02-2021,80.7,246.6,111.2,7.72,48.8,86.9,30.6,Very Poor
Bangalore,28-02-2021,132.3,378,56.6,4.23,52.4,195.4,489.3,Moderate
Bangalore,01-03-2021,482.4,37.4,137.1,4.57,34.8,64.9,467.2,Severe
Bangalore,02-03-2021,164,255.6,73.7,3.85,41.7,29.3,328.8,Satisfactory
Bangalore,03-03-2021,450.2,178.3,28.1,3.68,81.3,35.2,172.9,Good
Bangalore,04-03-2021,10.1,136.8,149.1,5.18,76.1,127,270.3,Severe
Bangalore,05-03-2021,215.7,205,117.9,3.11,65.4,61.7,262.3,Poor
Bangalore,06-03-2021,242.6,50.9,108.6,6.42,0.5,136.3,130.3,Very Poor
Bangalore,07-03-2021,71.6,140,100.4,2.54,60.1,43.3,478,Satisfactory
Bangalore,08-03-2021,380.1,355.7,31.8,7.75,55.5,20.1,170.9,Satisfactory
Bangalore,09-03-2021,393.8,510.8,33.1,6.18,40,155.7,491.5,Good
Bangalore,10-03-2021,283.8,321.2,57.8,4.17,74,163.8,246.5,Very Poor
Bangalore,11-03-2021,440.9,47.8,4.1,5.87,14.9,86.1,8.3,Satisfactory
Bangalore,12-03-2021,403.1,370.2,98.6,5.98,95.4,14.7,324.5,Satisfactory
Bangalore,13-03-2021,299.1,455.4,106.6,2.14,40.4,19,425.8,Severe
Bangalore,14-03-2021,196.3,338.1,35.6,7.3,16.7,165.5,461.1,Poor
Bangalore,15-03-2021,434.2,324,101,5.29,11.8,114.9,240.8,Very Poor
Bangalore,16-03-2021,163.5,586.8,133.6,9.37,9.8,143.9,0.8,Moderate
Bangalore,17-03-2021,129.6,144.1,132.5,0.73,90.4,22.6,133.5,Good
Bangalore,18-03-2021,20.6,14.8,92.9,0.81,100,75.8,176.2,Satisfactory
Bangalore,19-03-2021,230.1,136.1,4,2.13,2.8,86,448.6,Severe
Bangalore,20-03-2021,325.9,281.3,94.8,1.59,20.7,141.7,356.9,Severe
Bangalore,21-03-2021,430.3,210.2,81.3,3.28,20.9,169.8,491.2,Moderate
Bangalore,22-03-2021,308.9,140.2,19.4,5.53,29,103.6,299.6,Satisfactory
Bangalore,23-03-2021,376.3,539.7,104,4.21,64.7,18.5,278,Good
Bangalore,24-03-2021,135.9,369.3,77.3,3.42,38.6,160.4,119.6,Moderate
Bangalore,25-03-2021,44.7,214.5,62.5,2.02,65.1,166.6,387.4,Satisfactory
Bangalore,26-03-2021,17.9,25.5,120.3,6.29,77,138.2,220.3,Poor
Bangalore,27-03-2021,401.4,161.9,92.2,7.81,97.4,150.1,454.2,Satisfactory
Bangalore,28-03-2021,446.3,46.7,133.7,0.32,28.5,2.2,328.4,Severe
Bangalore,29-03-2021,178.9,144.2,135,4.63,2.8,35.2,177.6,Very Poor
Bangalore,30-03-2021,297.9,116.6,36.1,1.98,65.4,31.2,94.2,Severe
Bangalore,31-03-2021,499,80.6,6.8,3.68,53.5,194.7,280.2,Moderate
Bangalore,01-04-2021,350.8,433.6,22.2,0.69,87.5,119.9,185,Severe
Bangalore,02-04-2021,240.2,560.8,12,6.92,18.7,180.4,146.5,Good
Bangalore,03-04-2021,277.2,369.3,116,6.85,4.8,196.2,310.6,Severe
Bangalore,04-04-2021,217.5,332.1,23.6,2.37,83,19.6,165,Poor
Bangalore,05-04-2021,404.9,328.4,79.2,1.98,4.2,41.2,491.9,Very Poor
Bangalore,06-04-2021,189.6,80.9,85.6,4.18,24,144.7,472.9,Good
Bangalore,07-04-2021,75.9,80.9,18.7,4.89,43.2,190.1,299.4,Very Poor
Bangalore,08-04-2021,279.1,297.6,75.9,9.65,87,81.8,386.6,Good
Bangalore,09-04-2021,272.4,417.7,13.3,1.98,80.1,91.3,209.9,Very Poor
Bangalore,10-04-2021,494.5,265.5,60.7,9.5,91.3,23.7,458.4,Poor
Bangalore,11-04-2021,459.6,519.6,89.7,2.42,82.1,48.3,131.9,Good
Bangalore,12-04-2021,240.8,19.6,147.3,8.29,27.4,107.7,152.3,Very Poor
Bangalore,13-04-2021,25.5,308,85.9,8.84,84.1,61.9,364.3,Good
Bangalore,14-04-2021,465.5,254.6,72.5,3.73,73.6,155,381.3,Satisfactory
Bangalore,15-04-2021,393.7,157.2,9.2,4.44,97,132.8,186.1,Severe
Bangalore,16-04-2021,407.1,329.8,52.1,4.05,35.2,122.4,244.4,Good
Bangalore,17-04-2021,334.3,434.5,138.8,2.99,44.4,137.7,281.6,Satisfactory
Bangalore,18-04-2021,69.8,123.1,119.2,3.71,4.8,184.2,244.3,Good
Bangalore,19-04-2021,305.2,164.1,140.3,0.14,82.5,44.3,376.4,Moderate
Bangalore,20-04-2021,87.3,316.2,48.3,3.14,62.3,66.1,218.2,Very Poor
Bangalore,21-04-2021,207,72.6,99,6.25,38.6,187.7,147,Good
Bangalore,22-04-2021,79.4,409.6,144.9,0.06,88.2,178.6,243.7,Severe
Bangalore,23-04-2021,430.5,505.1,121.3,8.23,0.5,150.5,82.3,Very Poor
Bangalore,24-04-2021,280,428,17.5,6.83,38.1,181.8,478,Satisfactory
Bangalore,25-04-2021,229.9,497.2,15.1,4.72,6.2,46.2,49.1,Satisfactory
Bangalore,26-04-2021,418.5,546.9,18.7,2.45,64.9,186.3,183.5,Satisfactory
Bangalore,27-04-2021,287.7,297,75,10,27.2,199.6,51.6,Satisfactory
Bangalore,28-04-2021,54.9,468.3,3.1,9.29,34.1,46.8,445.2,Poor
Bangalore,29-04-2021,158.2,404.6,83.4,1.11,82.8,195.5,50.1,Satisfactory
Bangalore,30-04-2021,45,339,25.2,9.53,98,2.2,87.9,Severe
Bangalore,01-05-2021,165.8,375.7,41.8,2.11,41.4,149,49.4,Severe
Bangalore,02-05-2021,59.1,309.3,78,5.27,61.9,16.8,193.7,Moderate
Bangalore,03-05-2021,360.2,554.3,66.9,0.56,14.5,165.8,385.6,Good
Bangalore,04-05-2021,140.2,440.7,45.7,4.49,74.6,119.8,235.9,Moderate
Bangalore,05-05-2021,366.2,69.5,70.9,9.25,95.5,149.6,286.2,Good
Bangalore,06-05-2021,338.8,310.3,27.8,9.39,58,148.4,166.7,Severe
Bangalore,07-05-2021,19.6,168.9,81.9,1.8,62.6,194.8,237.8,Satisfactory
Bangalore,08-05-2021,106.3,404.2,132.8,7.51,21.5,111.1,252.4,Moderate
Bangalore,09-05-2021,408.8,51.5,97.1,3.82,6.5,58,187.9,Moderate
Bangalore,10-05-2021,256.1,412.6,118.1,9.45,91.5,50.8,3.3,Poor
Bangalore,11-05-2021,288.7,414.1,6.3,4.32,76.2,82,498.1,Moderate
Bangalore,12-05-2021,452.1,574.7,107.4,5.29,6.8,9.3,134.1,Moderate
Bangalore,13-05-2021,482.6,533.9,109.1,3.54,73.6,31.1,488.6,Severe
Bangalore,14-05-2021,319.2,147.9,43.7,0.23,26.8,1.1,263.4,Satisfactory
Bangalore,15-05-2021,456.5,73.9,94.2,6.18,96.5,34.5,493.9,Moderate
Bangalore,16-05-2021,196.8,346.8,5.7,7.86,95.8,81.4,142.9,Satisfactory
Bangalore,17-05-2021,127,492.4,3.5,9.78,66.9,94,107.1,Severe
Bangalore,18-05-2021,381.9,363.8,103.8,5.03,35.2,4.5,90.8,Very Poor
Bangalore,19-05-2021,381.1,353.5,91.6,8.74,0.9,129,107.3,Severe
Bangalore,20-05-2021,258.3,142,140.5,9.25,5.8,21.5,176.9,Severe
Bangalore,21-05-2021,95.1,437.9,149.1,6.89,52.1,16.9,471.1,Severe
Bangalore,22-05-2021,186.5,488.8,85.3,9.13,4.1,196,297.6,Severe
Bangalore,23-05-2021,260,125.6,92.9,4.18,18.4,185.8,37.1,Good
Bangalore,24-05-2021,374.6,2.6,139.9,0.38,58.9,27.7,37.1,Poor
Bangalore,25-05-2021,437.1,497.5,24.2,7.28,15.8,58.4,227,Severe
Bangalore,26-05-2021,475.1,547.6,114.5,9.98,90.2,188.8,235.6,Satisfactory
Bangalore,27-05-2021,76.4,96.4,116.2,0.95,90.5,5.7,411.3,Good
Bangalore,28-05-2021,317.4,74.2,143.6,0.89,61.2,146.3,218.1,Poor
Bangalore,29-05-2021,324.2,488.7,7,1.66,21.8,177.4,145.8,Severe
Bangalore,30-05-2021,370.6,243.5,43.7,7.58,61.4,133.4,27.7,Good
Bangalore,31-05-2021,266.9,216.1,98.5,7.15,42.8,25.8,38.8,Poor
Bangalore,01-06-2021,463.2,554,73.7,9.97,4.7,165.2,286.5,Very Poor
Bangalore,02-06-2021,459.8,107.4,37.8,7.49,54.7,0.4,66.9,Poor
Bangalore,03-06-2021,286.1,323.8,1.1,4.58,77.1,137.3,361.4,Satisfactory
Bangalore,04-06-2021,216.2,142.4,145.3,1.57,53.2,136.1,142.6,Poor
Bangalore,05-06-2021,494.8,483.4,91.9,6.92,41,122.1,241.5,Severe
Bangalore,06-06-2021,204.4,304,123,2.81,40.9,36.4,74.9,Severe
Bangalore,07-06-2021,3.4,550,18.7,1.91,89.5,13.5,147.6,Good
Bangalore,08-06-2021,109.9,518.9,144.3,6.78,57.8,191.7,335.6,Poor
Bangalore,09-06-2021,62.9,285,10.5,6.03,88.1,165.8,489,Satisfactory
Bangalore,10-06-2021,347,515.5,136.7,4.54,32.3,172,295.8,Satisfactory
Bangalore,11-06-2021,72.1,178.8,128.1,9.17,81.8,163.7,263.5,Severe
Bangalore,12-06-2021,26.7,159.7,7.3,2.37,24.4,166.1,388.3,Good
Bangalore,13-06-2021,85.6,391.3,2.3,5.51,2,199.5,122.8,Moderate
Bangalore,14-06-2021,498.1,9.4,120.4,8.55,77.2,81.3,356.3,Good
Bangalore,15-06-2021,467.5,493.4,53.7,6.66,4.5,48,165.8,Severe
Bangalore,16-06-2021,458.2,60.1,48.7,3.8,50.5,185,316.6,Severe
Bangalore,17-06-2021,144.9,88.3,15.5,2.88,32.9,124.9,172,Poor
Bangalore,18-06-2021,92.5,245.9,4.3,8.75,68.3,167.6,128.9,Very Poor
Bangalore,19-06-2021,443.3,413.2,104.3,4.29,55.7,108.8,351.5,Very Poor
Bangalore,20-06-2021,234.3,86.6,99.6,9.42,55.7,95.5,221.7,Poor
Bangalore,21-06-2021,376.7,358.9,142.8,4.09,76,157.3,368.1,Poor
Bangalore,22-06-2021,446.7,50.2,20.5,8.58,77.2,132.5,394.7,Good
Bangalore,23-06-2021,487.8,70.3,14.9,6.48,66,61.9,177.7,Satisfactory
